,Train Project,Test Project,Prediction Score
1948,Developer Documentation,Infrastructure & Operations Graveyard,1.00
1949,Developer Documentation,DevTools Graveyard,1.00
1950,Developer Documentation,Testopia,0.00
1951,Developer Documentation,Directory,0.00
1952,WebExtensions,Core,0.54
1953,WebExtensions,MailNews Core,0.06
1954,WebExtensions,SeaMonkey,0.05
1955,WebExtensions,Bugzilla,0.12
1956,WebExtensions,Firefox,0.62
1957,WebExtensions,Other Applications,0.27
1958,WebExtensions,NSS,0.03
1959,WebExtensions,Calendar,0.11
1960,WebExtensions,Thunderbird,0.08
1961,WebExtensions,Marketing,0.97
1962,WebExtensions,Toolkit,0.78
1963,WebExtensions,NSPR,0.11
1964,WebExtensions,mozilla.org,1.00
1965,WebExtensions,Testing,0.99
1966,WebExtensions,Firefox Build System,0.98
1967,WebExtensions,Socorro,0.96
1968,WebExtensions,DevTools,0.98
1969,WebExtensions,developer.mozilla.org,0.99
1970,WebExtensions,Participation Infrastructure,0.99
1971,WebExtensions,www.mozilla.org,1.00
1972,WebExtensions,Infrastructure & Operations,0.99
1973,WebExtensions,Developer Engagement,0.83
1974,WebExtensions,Enterprise Information Security,1.00
1975,WebExtensions,Instantbird,1.00
1976,WebExtensions,Chat Core,0.97
1977,WebExtensions,Mozilla Foundation Communications,1.00
1978,WebExtensions,Firefox for Android,0.98
1979,WebExtensions,Tree Management,0.99
1980,WebExtensions,Community Building,1.00
1981,WebExtensions,support.mozilla.org,0.88
1982,WebExtensions,bugzilla.mozilla.org,0.96
1983,WebExtensions,Developer Documentation,1.00
1984,WebExtensions,Localization Infrastructure and Tools,1.00
1985,WebExtensions,Cloud Services,0.92
1986,WebExtensions,Firefox for iOS,0.99
1987,WebExtensions,Taskcluster,0.99
1988,WebExtensions,GeckoView,1.00
1989,WebExtensions,Release Engineering,0.99
1990,WebExtensions,Data Platform and Tools,1.00
1991,WebExtensions,Developer Services,0.99
1992,WebExtensions,Focus-iOS,1.00
1993,WebExtensions,Webtools,0.79
1994,WebExtensions,External Software Affecting Firefox,1.00
1995,WebExtensions,Conduit,0.93
1996,WebExtensions,Data Science,0.98
1997,WebExtensions,Shield,0.83
1998,WebExtensions,Remote Protocol,1.00
1999,WebExtensions,Testing Graveyard,1.00
2000,WebExtensions,Camino Graveyard,0.00
2001,WebExtensions,Core Graveyard,0.67
2002,WebExtensions,Cloud Services Graveyard,1.00
2003,WebExtensions,Firefox Graveyard,1.00
2004,WebExtensions,Add-on SDK Graveyard,1.00
2005,WebExtensions,Firefox for Android Graveyard,0.00
2006,WebExtensions,Toolkit Graveyard,0.25
2007,WebExtensions,Penelope Graveyard,0.00
2008,WebExtensions,Web Compatibility,1.00
2009,WebExtensions,Infrastructure & Operations Graveyard,1.00
2010,WebExtensions,DevTools Graveyard,1.00
2011,WebExtensions,Testopia,0.00
2012,WebExtensions,Directory,0.00
2013,Localization Infrastructure and Tools,Core,0.54
2014,Localization Infrastructure and Tools,MailNews Core,0.06
2015,Localization Infrastructure and Tools,SeaMonkey,0.05
2016,Localization Infrastructure and Tools,Bugzilla,0.12
2017,Localization Infrastructure and Tools,Firefox,0.62
2018,Localization Infrastructure and Tools,Other Applications,0.27
2019,Localization Infrastructure and Tools,NSS,0.03
2020,Localization Infrastructure and Tools,Calendar,0.11
2021,Localization Infrastructure and Tools,Thunderbird,0.08
2022,Localization Infrastructure and Tools,Marketing,0.97
2023,Localization Infrastructure and Tools,Toolkit,0.78
2024,Localization Infrastructure and Tools,NSPR,0.11
2025,Localization Infrastructure and Tools,mozilla.org,1.00
2026,Localization Infrastructure and Tools,Testing,0.99
2027,Localization Infrastructure and Tools,Firefox Build System,0.98
2028,Localization Infrastructure and Tools,Socorro,0.96
2029,Localization Infrastructure and Tools,DevTools,0.98
2030,Localization Infrastructure and Tools,developer.mozilla.org,0.99
2031,Localization Infrastructure and Tools,Participation Infrastructure,0.99
2032,Localization Infrastructure and Tools,www.mozilla.org,1.00
2033,Localization Infrastructure and Tools,Infrastructure & Operations,0.99
2034,Localization Infrastructure and Tools,Developer Engagement,0.83
2035,Localization Infrastructure and Tools,Enterprise Information Security,1.00
2036,Localization Infrastructure and Tools,Instantbird,1.00
2037,Localization Infrastructure and Tools,Chat Core,0.97
2038,Localization Infrastructure and Tools,Mozilla Foundation Communications,1.00
2039,Localization Infrastructure and Tools,Firefox for Android,0.98
2040,Localization Infrastructure and Tools,Tree Management,0.99
2041,Localization Infrastructure and Tools,Community Building,1.00
2042,Localization Infrastructure and Tools,support.mozilla.org,0.88
2043,Localization Infrastructure and Tools,bugzilla.mozilla.org,0.96
2044,Localization Infrastructure and Tools,Developer Documentation,1.00
2045,Localization Infrastructure and Tools,WebExtensions,0.95
2046,Localization Infrastructure and Tools,Cloud Services,0.92
2047,Localization Infrastructure and Tools,Firefox for iOS,0.99
2048,Localization Infrastructure and Tools,Taskcluster,0.99
2049,Localization Infrastructure and Tools,GeckoView,1.00
2050,Localization Infrastructure and Tools,Release Engineering,0.99
2051,Localization Infrastructure and Tools,Data Platform and Tools,1.00
2052,Localization Infrastructure and Tools,Developer Services,0.99
2053,Localization Infrastructure and Tools,Focus-iOS,1.00
2054,Localization Infrastructure and Tools,Webtools,0.79
2055,Localization Infrastructure and Tools,External Software Affecting Firefox,1.00
2056,Localization Infrastructure and Tools,Conduit,0.93
2057,Localization Infrastructure and Tools,Data Science,0.98
2058,Localization Infrastructure and Tools,Shield,0.83
2059,Localization Infrastructure and Tools,Remote Protocol,1.00
2060,Localization Infrastructure and Tools,Testing Graveyard,1.00
2061,Localization Infrastructure and Tools,Camino Graveyard,0.00
2062,Localization Infrastructure and Tools,Core Graveyard,0.67
2063,Localization Infrastructure and Tools,Cloud Services Graveyard,1.00
2064,Localization Infrastructure and Tools,Firefox Graveyard,1.00
2065,Localization Infrastructure and Tools,Add-on SDK Graveyard,1.00
2066,Localization Infrastructure and Tools,Firefox for Android Graveyard,0.00
2067,Localization Infrastructure and Tools,Toolkit Graveyard,0.25
2068,Localization Infrastructure and Tools,Penelope Graveyard,0.00
2069,Localization Infrastructure and Tools,Web Compatibility,1.00
2070,Localization Infrastructure and Tools,Infrastructure & Operations Graveyard,1.00
2071,Localization Infrastructure and Tools,DevTools Graveyard,1.00
2072,Localization Infrastructure and Tools,Testopia,0.00
2073,Localization Infrastructure and Tools,Directory,0.00
2074,Cloud Services,Core,0.54
2075,Cloud Services,MailNews Core,0.06
2076,Cloud Services,SeaMonkey,0.05
2077,Cloud Services,Bugzilla,0.12
2078,Cloud Services,Firefox,0.62
2079,Cloud Services,Other Applications,0.27
2080,Cloud Services,NSS,0.03
2081,Cloud Services,Calendar,0.11
2082,Cloud Services,Thunderbird,0.08
2083,Cloud Services,Marketing,0.97
2084,Cloud Services,Toolkit,0.78
2085,Cloud Services,NSPR,0.11
2086,Cloud Services,mozilla.org,1.00
2087,Cloud Services,Testing,0.99
2088,Cloud Services,Firefox Build System,0.98
2089,Cloud Services,Socorro,0.96
2090,Cloud Services,DevTools,0.98
2091,Cloud Services,developer.mozilla.org,0.99
2092,Cloud Services,Participation Infrastructure,0.99
2093,Cloud Services,www.mozilla.org,1.00
2094,Cloud Services,Infrastructure & Operations,0.99
2095,Cloud Services,Developer Engagement,0.83
2096,Cloud Services,Enterprise Information Security,1.00
2097,Cloud Services,Instantbird,1.00
2098,Cloud Services,Chat Core,0.97
2099,Cloud Services,Mozilla Foundation Communications,1.00
2100,Cloud Services,Firefox for Android,0.98
2101,Cloud Services,Tree Management,0.99
2102,Cloud Services,Community Building,1.00
2103,Cloud Services,support.mozilla.org,0.88
2104,Cloud Services,bugzilla.mozilla.org,0.96
2105,Cloud Services,Developer Documentation,1.00
2106,Cloud Services,WebExtensions,0.95
2107,Cloud Services,Localization Infrastructure and Tools,1.00
2108,Cloud Services,Firefox for iOS,0.99
2109,Cloud Services,Taskcluster,0.99
2110,Cloud Services,GeckoView,1.00
2111,Cloud Services,Release Engineering,0.99
2112,Cloud Services,Data Platform and Tools,1.00
2113,Cloud Services,Developer Services,0.99
2114,Cloud Services,Focus-iOS,1.00
2115,Cloud Services,Webtools,0.79
2116,Cloud Services,External Software Affecting Firefox,1.00
2117,Cloud Services,Conduit,0.93
2118,Cloud Services,Data Science,0.98
2119,Cloud Services,Shield,0.83
2120,Cloud Services,Remote Protocol,1.00
2121,Cloud Services,Testing Graveyard,1.00
2122,Cloud Services,Camino Graveyard,0.00
2123,Cloud Services,Core Graveyard,0.67
2124,Cloud Services,Cloud Services Graveyard,1.00
2125,Cloud Services,Firefox Graveyard,1.00
2126,Cloud Services,Add-on SDK Graveyard,1.00
2127,Cloud Services,Firefox for Android Graveyard,0.00
2128,Cloud Services,Toolkit Graveyard,0.25
2129,Cloud Services,Penelope Graveyard,0.00
2130,Cloud Services,Web Compatibility,1.00
2131,Cloud Services,Infrastructure & Operations Graveyard,1.00
2132,Cloud Services,DevTools Graveyard,1.00
2133,Cloud Services,Testopia,0.00
2134,Cloud Services,Directory,0.00
2135,Firefox for iOS,Core,0.54
2136,Firefox for iOS,MailNews Core,0.06
2137,Firefox for iOS,SeaMonkey,0.05
2138,Firefox for iOS,Bugzilla,0.12
2139,Firefox for iOS,Firefox,0.62
2140,Firefox for iOS,Other Applications,0.27
2141,Firefox for iOS,NSS,0.03
2142,Firefox for iOS,Calendar,0.11
2143,Firefox for iOS,Thunderbird,0.08
2144,Firefox for iOS,Marketing,0.97
2145,Firefox for iOS,Toolkit,0.78
2146,Firefox for iOS,NSPR,0.11
2147,Firefox for iOS,mozilla.org,1.00
2148,Firefox for iOS,Testing,0.99
2149,Firefox for iOS,Firefox Build System,0.98
2150,Firefox for iOS,Socorro,0.96
2151,Firefox for iOS,DevTools,0.98
2152,Firefox for iOS,developer.mozilla.org,0.99
2153,Firefox for iOS,Participation Infrastructure,0.99
2154,Firefox for iOS,www.mozilla.org,1.00
2155,Firefox for iOS,Infrastructure & Operations,0.99
2156,Firefox for iOS,Developer Engagement,0.83
2157,Firefox for iOS,Enterprise Information Security,1.00
2158,Firefox for iOS,Instantbird,1.00
2159,Firefox for iOS,Chat Core,0.97
2160,Firefox for iOS,Mozilla Foundation Communications,1.00
2161,Firefox for iOS,Firefox for Android,0.98
2162,Firefox for iOS,Tree Management,0.99
2163,Firefox for iOS,Community Building,1.00
2164,Firefox for iOS,support.mozilla.org,0.88
2165,Firefox for iOS,bugzilla.mozilla.org,0.96
2166,Firefox for iOS,Developer Documentation,1.00
2167,Firefox for iOS,WebExtensions,0.95
2168,Firefox for iOS,Localization Infrastructure and Tools,1.00
2169,Firefox for iOS,Cloud Services,0.92
2170,Firefox for iOS,Taskcluster,0.99
2171,Firefox for iOS,GeckoView,1.00
2172,Firefox for iOS,Release Engineering,0.99
2173,Firefox for iOS,Data Platform and Tools,1.00
2174,Firefox for iOS,Developer Services,0.99
2175,Firefox for iOS,Focus-iOS,1.00
2176,Firefox for iOS,Webtools,0.79
2177,Firefox for iOS,External Software Affecting Firefox,1.00
2178,Firefox for iOS,Conduit,0.93
2179,Firefox for iOS,Data Science,0.98
2180,Firefox for iOS,Shield,0.83
2181,Firefox for iOS,Remote Protocol,1.00
2182,Firefox for iOS,Testing Graveyard,1.00
2183,Firefox for iOS,Camino Graveyard,0.00
2184,Firefox for iOS,Core Graveyard,0.67
2185,Firefox for iOS,Cloud Services Graveyard,1.00
2186,Firefox for iOS,Firefox Graveyard,1.00
2187,Firefox for iOS,Add-on SDK Graveyard,1.00
2188,Firefox for iOS,Firefox for Android Graveyard,0.00
2189,Firefox for iOS,Toolkit Graveyard,0.25
2190,Firefox for iOS,Penelope Graveyard,0.00
2191,Firefox for iOS,Web Compatibility,1.00
2192,Firefox for iOS,Infrastructure & Operations Graveyard,1.00
2193,Firefox for iOS,DevTools Graveyard,1.00
2194,Firefox for iOS,Testopia,0.00
2195,Firefox for iOS,Directory,0.00
2196,Taskcluster,Core,0.54
2197,Taskcluster,MailNews Core,0.06
2198,Taskcluster,SeaMonkey,0.05
2199,Taskcluster,Bugzilla,0.12
2200,Taskcluster,Firefox,0.62
2201,Taskcluster,Other Applications,0.27
2202,Taskcluster,NSS,0.03
2203,Taskcluster,Calendar,0.11
2204,Taskcluster,Thunderbird,0.08
2205,Taskcluster,Marketing,0.97
2206,Taskcluster,Toolkit,0.78
2207,Taskcluster,NSPR,0.11
2208,Taskcluster,mozilla.org,1.00
2209,Taskcluster,Testing,0.99
2210,Taskcluster,Firefox Build System,0.98
2211,Taskcluster,Socorro,0.96
2212,Taskcluster,DevTools,0.98
2213,Taskcluster,developer.mozilla.org,0.99
2214,Taskcluster,Participation Infrastructure,0.99
2215,Taskcluster,www.mozilla.org,1.00
2216,Taskcluster,Infrastructure & Operations,0.99
2217,Taskcluster,Developer Engagement,0.83
2218,Taskcluster,Enterprise Information Security,1.00
2219,Taskcluster,Instantbird,1.00
2220,Taskcluster,Chat Core,0.97
2221,Taskcluster,Mozilla Foundation Communications,1.00
2222,Taskcluster,Firefox for Android,0.98
2223,Taskcluster,Tree Management,0.99
2224,Taskcluster,Community Building,1.00
2225,Taskcluster,support.mozilla.org,0.88
2226,Taskcluster,bugzilla.mozilla.org,0.96
2227,Taskcluster,Developer Documentation,1.00
2228,Taskcluster,WebExtensions,0.95
2229,Taskcluster,Localization Infrastructure and Tools,1.00
2230,Taskcluster,Cloud Services,0.92
2231,Taskcluster,Firefox for iOS,0.99
2232,Taskcluster,GeckoView,1.00
2233,Taskcluster,Release Engineering,0.99
2234,Taskcluster,Data Platform and Tools,1.00
2235,Taskcluster,Developer Services,0.99
2236,Taskcluster,Focus-iOS,1.00
2237,Taskcluster,Webtools,0.79
2238,Taskcluster,External Software Affecting Firefox,1.00
2239,Taskcluster,Conduit,0.93
2240,Taskcluster,Data Science,0.98
2241,Taskcluster,Shield,0.83
2242,Taskcluster,Remote Protocol,1.00
2243,Taskcluster,Testing Graveyard,1.00
2244,Taskcluster,Camino Graveyard,0.00
2245,Taskcluster,Core Graveyard,0.67
2246,Taskcluster,Cloud Services Graveyard,1.00
2247,Taskcluster,Firefox Graveyard,1.00
2248,Taskcluster,Add-on SDK Graveyard,1.00
2249,Taskcluster,Firefox for Android Graveyard,0.00
2250,Taskcluster,Toolkit Graveyard,0.25
2251,Taskcluster,Penelope Graveyard,0.00
2252,Taskcluster,Web Compatibility,1.00
2253,Taskcluster,Infrastructure & Operations Graveyard,1.00
2254,Taskcluster,DevTools Graveyard,1.00
2255,Taskcluster,Testopia,0.00
2256,Taskcluster,Directory,0.00
2257,GeckoView,Core,0.54
2258,GeckoView,MailNews Core,0.06
2259,GeckoView,SeaMonkey,0.05
2260,GeckoView,Bugzilla,0.12
2261,GeckoView,Firefox,0.62
2262,GeckoView,Other Applications,0.27
2263,GeckoView,NSS,0.03
2264,GeckoView,Calendar,0.11
2265,GeckoView,Thunderbird,0.08
2266,GeckoView,Marketing,0.97
2267,GeckoView,Toolkit,0.78
2268,GeckoView,NSPR,0.11
2269,GeckoView,mozilla.org,1.00
2270,GeckoView,Testing,0.99
2271,GeckoView,Firefox Build System,0.98
2272,GeckoView,Socorro,0.96
2273,GeckoView,DevTools,0.98
2274,GeckoView,developer.mozilla.org,0.99
2275,GeckoView,Participation Infrastructure,0.99
2276,GeckoView,www.mozilla.org,1.00
2277,GeckoView,Infrastructure & Operations,0.99
2278,GeckoView,Developer Engagement,0.83
2279,GeckoView,Enterprise Information Security,1.00
2280,GeckoView,Instantbird,1.00
2281,GeckoView,Chat Core,0.97
2282,GeckoView,Mozilla Foundation Communications,1.00
2283,GeckoView,Firefox for Android,0.98
2284,GeckoView,Tree Management,0.99
2285,GeckoView,Community Building,1.00
2286,GeckoView,support.mozilla.org,0.88
2287,GeckoView,bugzilla.mozilla.org,0.96
2288,GeckoView,Developer Documentation,1.00
2289,GeckoView,WebExtensions,0.95
2290,GeckoView,Localization Infrastructure and Tools,1.00
2291,GeckoView,Cloud Services,0.92
2292,GeckoView,Firefox for iOS,0.99
2293,GeckoView,Taskcluster,0.99
2294,GeckoView,Release Engineering,0.99
2295,GeckoView,Data Platform and Tools,1.00
2296,GeckoView,Developer Services,0.99
2297,GeckoView,Focus-iOS,1.00
2298,GeckoView,Webtools,0.79
2299,GeckoView,External Software Affecting Firefox,1.00
2300,GeckoView,Conduit,0.93
2301,GeckoView,Data Science,0.98
2302,GeckoView,Shield,0.83
2303,GeckoView,Remote Protocol,1.00
2304,GeckoView,Testing Graveyard,1.00
2305,GeckoView,Camino Graveyard,0.00
2306,GeckoView,Core Graveyard,0.67
2307,GeckoView,Cloud Services Graveyard,1.00
2308,GeckoView,Firefox Graveyard,1.00
2309,GeckoView,Add-on SDK Graveyard,1.00
2310,GeckoView,Firefox for Android Graveyard,0.00
2311,GeckoView,Toolkit Graveyard,0.25
2312,GeckoView,Penelope Graveyard,0.00
2313,GeckoView,Web Compatibility,1.00
2314,GeckoView,Infrastructure & Operations Graveyard,1.00
2315,GeckoView,DevTools Graveyard,1.00
2316,GeckoView,Testopia,0.00
2317,GeckoView,Directory,0.00
2318,Release Engineering,Core,0.54
2319,Release Engineering,MailNews Core,0.06
2320,Release Engineering,SeaMonkey,0.05
2321,Release Engineering,Bugzilla,0.12
2322,Release Engineering,Firefox,0.62
2323,Release Engineering,Other Applications,0.27
2324,Release Engineering,NSS,0.03
2325,Release Engineering,Calendar,0.11
2326,Release Engineering,Thunderbird,0.08
2327,Release Engineering,Marketing,0.97
2328,Release Engineering,Toolkit,0.78
2329,Release Engineering,NSPR,0.11
2330,Release Engineering,mozilla.org,1.00
2331,Release Engineering,Testing,0.99
2332,Release Engineering,Firefox Build System,0.98
2333,Release Engineering,Socorro,0.96
2334,Release Engineering,DevTools,0.98
2335,Release Engineering,developer.mozilla.org,0.99
2336,Release Engineering,Participation Infrastructure,0.99
2337,Release Engineering,www.mozilla.org,1.00
2338,Release Engineering,Infrastructure & Operations,0.99
2339,Release Engineering,Developer Engagement,0.83
2340,Release Engineering,Enterprise Information Security,1.00
2341,Release Engineering,Instantbird,1.00
2342,Release Engineering,Chat Core,0.97
2343,Release Engineering,Mozilla Foundation Communications,1.00
2344,Release Engineering,Firefox for Android,0.98
2345,Release Engineering,Tree Management,0.99
2346,Release Engineering,Community Building,1.00
2347,Release Engineering,support.mozilla.org,0.88
2348,Release Engineering,bugzilla.mozilla.org,0.96
2349,Release Engineering,Developer Documentation,1.00
2350,Release Engineering,WebExtensions,0.95
2351,Release Engineering,Localization Infrastructure and Tools,1.00
2352,Release Engineering,Cloud Services,0.92
2353,Release Engineering,Firefox for iOS,0.99
2354,Release Engineering,Taskcluster,0.99
2355,Release Engineering,GeckoView,1.00
2356,Release Engineering,Data Platform and Tools,1.00
2357,Release Engineering,Developer Services,0.99
2358,Release Engineering,Focus-iOS,1.00
2359,Release Engineering,Webtools,0.79
2360,Release Engineering,External Software Affecting Firefox,1.00
2361,Release Engineering,Conduit,0.93
2362,Release Engineering,Data Science,0.98
2363,Release Engineering,Shield,0.83
2364,Release Engineering,Remote Protocol,1.00
2365,Release Engineering,Testing Graveyard,1.00
2366,Release Engineering,Camino Graveyard,0.00
2367,Release Engineering,Core Graveyard,0.67
2368,Release Engineering,Cloud Services Graveyard,1.00
2369,Release Engineering,Firefox Graveyard,1.00
2370,Release Engineering,Add-on SDK Graveyard,1.00
2371,Release Engineering,Firefox for Android Graveyard,0.00
2372,Release Engineering,Toolkit Graveyard,0.25
2373,Release Engineering,Penelope Graveyard,0.00
2374,Release Engineering,Web Compatibility,1.00
2375,Release Engineering,Infrastructure & Operations Graveyard,1.00
2376,Release Engineering,DevTools Graveyard,1.00
2377,Release Engineering,Testopia,0.00
2378,Release Engineering,Directory,0.00
2379,Data Platform and Tools,Core,0.54
2380,Data Platform and Tools,MailNews Core,0.06
2381,Data Platform and Tools,SeaMonkey,0.05
2382,Data Platform and Tools,Bugzilla,0.12
2383,Data Platform and Tools,Firefox,0.62
2384,Data Platform and Tools,Other Applications,0.27
2385,Data Platform and Tools,NSS,0.03
2386,Data Platform and Tools,Calendar,0.11
2387,Data Platform and Tools,Thunderbird,0.08
2388,Data Platform and Tools,Marketing,0.97
2389,Data Platform and Tools,Toolkit,0.78
2390,Data Platform and Tools,NSPR,0.11
2391,Data Platform and Tools,mozilla.org,1.00
2392,Data Platform and Tools,Testing,0.99
2393,Data Platform and Tools,Firefox Build System,0.98
2394,Data Platform and Tools,Socorro,0.96
2395,Data Platform and Tools,DevTools,0.98
2396,Data Platform and Tools,developer.mozilla.org,0.99
2397,Data Platform and Tools,Participation Infrastructure,0.99
2398,Data Platform and Tools,www.mozilla.org,1.00
2399,Data Platform and Tools,Infrastructure & Operations,0.99
2400,Data Platform and Tools,Developer Engagement,0.83
2401,Data Platform and Tools,Enterprise Information Security,1.00
2402,Data Platform and Tools,Instantbird,1.00
2403,Data Platform and Tools,Chat Core,0.97
2404,Data Platform and Tools,Mozilla Foundation Communications,1.00
2405,Data Platform and Tools,Firefox for Android,0.98
2406,Data Platform and Tools,Tree Management,0.99
2407,Data Platform and Tools,Community Building,1.00
2408,Data Platform and Tools,support.mozilla.org,0.88
2409,Data Platform and Tools,bugzilla.mozilla.org,0.96
2410,Data Platform and Tools,Developer Documentation,1.00
2411,Data Platform and Tools,WebExtensions,0.95
2412,Data Platform and Tools,Localization Infrastructure and Tools,1.00
2413,Data Platform and Tools,Cloud Services,0.92
2414,Data Platform and Tools,Firefox for iOS,0.99
2415,Data Platform and Tools,Taskcluster,0.99
2416,Data Platform and Tools,GeckoView,1.00
2417,Data Platform and Tools,Release Engineering,0.99
2418,Data Platform and Tools,Developer Services,0.99
2419,Data Platform and Tools,Focus-iOS,1.00
2420,Data Platform and Tools,Webtools,0.79
2421,Data Platform and Tools,External Software Affecting Firefox,1.00
2422,Data Platform and Tools,Conduit,0.93
2423,Data Platform and Tools,Data Science,0.98
2424,Data Platform and Tools,Shield,0.83
2425,Data Platform and Tools,Remote Protocol,1.00
2426,Data Platform and Tools,Testing Graveyard,1.00
2427,Data Platform and Tools,Camino Graveyard,0.00
2428,Data Platform and Tools,Core Graveyard,0.67
2429,Data Platform and Tools,Cloud Services Graveyard,1.00
2430,Data Platform and Tools,Firefox Graveyard,1.00
2431,Data Platform and Tools,Add-on SDK Graveyard,1.00
2432,Data Platform and Tools,Firefox for Android Graveyard,0.00
2433,Data Platform and Tools,Toolkit Graveyard,0.25
2434,Data Platform and Tools,Penelope Graveyard,0.00
2435,Data Platform and Tools,Web Compatibility,1.00
2436,Data Platform and Tools,Infrastructure & Operations Graveyard,1.00
2437,Data Platform and Tools,DevTools Graveyard,1.00
2438,Data Platform and Tools,Testopia,0.00
2439,Data Platform and Tools,Directory,0.00
2440,Developer Services,Core,0.54
2441,Developer Services,MailNews Core,0.06
2442,Developer Services,SeaMonkey,0.05
2443,Developer Services,Bugzilla,0.12
2444,Developer Services,Firefox,0.62
2445,Developer Services,Other Applications,0.27
2446,Developer Services,NSS,0.03
2447,Developer Services,Calendar,0.11
2448,Developer Services,Thunderbird,0.08
2449,Developer Services,Marketing,0.97
2450,Developer Services,Toolkit,0.78
2451,Developer Services,NSPR,0.11
2452,Developer Services,mozilla.org,1.00
2453,Developer Services,Testing,0.99
2454,Developer Services,Firefox Build System,0.98
2455,Developer Services,Socorro,0.96
2456,Developer Services,DevTools,0.98
2457,Developer Services,developer.mozilla.org,0.99
2458,Developer Services,Participation Infrastructure,0.99
2459,Developer Services,www.mozilla.org,1.00
2460,Developer Services,Infrastructure & Operations,0.99
2461,Developer Services,Developer Engagement,0.83
2462,Developer Services,Enterprise Information Security,1.00
2463,Developer Services,Instantbird,1.00
2464,Developer Services,Chat Core,0.97
2465,Developer Services,Mozilla Foundation Communications,1.00
2466,Developer Services,Firefox for Android,0.98
2467,Developer Services,Tree Management,0.99
2468,Developer Services,Community Building,1.00
2469,Developer Services,support.mozilla.org,0.88
2470,Developer Services,bugzilla.mozilla.org,0.96
2471,Developer Services,Developer Documentation,1.00
2472,Developer Services,WebExtensions,0.95
2473,Developer Services,Localization Infrastructure and Tools,1.00
2474,Developer Services,Cloud Services,0.92
2475,Developer Services,Firefox for iOS,0.99
2476,Developer Services,Taskcluster,0.99
2477,Developer Services,GeckoView,1.00
2478,Developer Services,Release Engineering,0.99
2479,Developer Services,Data Platform and Tools,1.00
2480,Developer Services,Focus-iOS,1.00
2481,Developer Services,Webtools,0.79
2482,Developer Services,External Software Affecting Firefox,1.00
2483,Developer Services,Conduit,0.93
2484,Developer Services,Data Science,0.98
2485,Developer Services,Shield,0.83
2486,Developer Services,Remote Protocol,1.00
2487,Developer Services,Testing Graveyard,1.00
2488,Developer Services,Camino Graveyard,0.00
2489,Developer Services,Core Graveyard,0.67
2490,Developer Services,Cloud Services Graveyard,1.00
2491,Developer Services,Firefox Graveyard,1.00
2492,Developer Services,Add-on SDK Graveyard,1.00
2493,Developer Services,Firefox for Android Graveyard,0.00
2494,Developer Services,Toolkit Graveyard,0.25
2495,Developer Services,Penelope Graveyard,0.00
2496,Developer Services,Web Compatibility,1.00
2497,Developer Services,Infrastructure & Operations Graveyard,1.00
2498,Developer Services,DevTools Graveyard,1.00
2499,Developer Services,Testopia,0.00
2500,Developer Services,Directory,0.00
2501,Focus-iOS,Core,0.54
2502,Focus-iOS,MailNews Core,0.06
2503,Focus-iOS,SeaMonkey,0.05
2504,Focus-iOS,Bugzilla,0.12
2505,Focus-iOS,Firefox,0.62
2506,Focus-iOS,Other Applications,0.27
2507,Focus-iOS,NSS,0.03
2508,Focus-iOS,Calendar,0.11
2509,Focus-iOS,Thunderbird,0.08
2510,Focus-iOS,Marketing,0.97
2511,Focus-iOS,Toolkit,0.78
2512,Focus-iOS,NSPR,0.11
2513,Focus-iOS,mozilla.org,1.00
2514,Focus-iOS,Testing,0.99
2515,Focus-iOS,Firefox Build System,0.98
2516,Focus-iOS,Socorro,0.96
2517,Focus-iOS,DevTools,0.98
2518,Focus-iOS,developer.mozilla.org,0.99
2519,Focus-iOS,Participation Infrastructure,0.99
2520,Focus-iOS,www.mozilla.org,1.00
2521,Focus-iOS,Infrastructure & Operations,0.99
2522,Focus-iOS,Developer Engagement,0.83
2523,Focus-iOS,Enterprise Information Security,1.00
2524,Focus-iOS,Instantbird,1.00
2525,Focus-iOS,Chat Core,0.97
2526,Focus-iOS,Mozilla Foundation Communications,1.00
2527,Focus-iOS,Firefox for Android,0.98
2528,Focus-iOS,Tree Management,0.99
2529,Focus-iOS,Community Building,1.00
2530,Focus-iOS,support.mozilla.org,0.88
2531,Focus-iOS,bugzilla.mozilla.org,0.96
2532,Focus-iOS,Developer Documentation,1.00
2533,Focus-iOS,WebExtensions,0.95
2534,Focus-iOS,Localization Infrastructure and Tools,1.00
2535,Focus-iOS,Cloud Services,0.92
2536,Focus-iOS,Firefox for iOS,0.99
2537,Focus-iOS,Taskcluster,0.99
2538,Focus-iOS,GeckoView,1.00
2539,Focus-iOS,Release Engineering,0.99
2540,Focus-iOS,Data Platform and Tools,1.00
2541,Focus-iOS,Developer Services,0.99
2542,Focus-iOS,Webtools,0.79
2543,Focus-iOS,External Software Affecting Firefox,1.00
2544,Focus-iOS,Conduit,0.93
2545,Focus-iOS,Data Science,0.98
2546,Focus-iOS,Shield,0.83
2547,Focus-iOS,Remote Protocol,1.00
2548,Focus-iOS,Testing Graveyard,1.00
2549,Focus-iOS,Camino Graveyard,0.00
2550,Focus-iOS,Core Graveyard,0.67
2551,Focus-iOS,Cloud Services Graveyard,1.00
2552,Focus-iOS,Firefox Graveyard,1.00
2553,Focus-iOS,Add-on SDK Graveyard,1.00
2554,Focus-iOS,Firefox for Android Graveyard,0.00
2555,Focus-iOS,Toolkit Graveyard,0.25
2556,Focus-iOS,Penelope Graveyard,0.00
